CFG,CFG_MEAN,CFG_SD,FFC_MEAN,FFC_SD,CFG_BEI,CFG_BEF,E1 BF,E1 ST,E1 FFC,E2 BF,E2 ST,E2 FFC,E3 BF,E3 ST,E3 FFC,E4 BF,E4 ST,E4 FFC,E5 BF,E5 ST,E5 FFC,E6 BF,E6 ST,E6 FFC,E7 BF,E7 ST,E7 FFC,E8 BF,E8 ST,E8 FFC,E9 BF,E9 ST,E9 FFC,E10 BF,E10 ST,E10 FFC,problemSize,popSize,combProb,mutProb,selectAlgo,recombineAlgo,bitFlappingAlgo,fitnessFunction,maxGenEvol
1035,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,fitprop,spc,bfp,peak,300
1036,16.8,2.4,301,0.0,1,22,22,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,fitprop,uc,bfp,onemax,300
1037,8.3,2.2825424421026654,301,0.0,5,13,6,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,5,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,fitprop,uc,bfp,trap,300
1038,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,fitprop,uc,bfp,peak,300
1039,14.6,4.454211490264018,301,0.0,9,25,15,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,25,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,bintour,spc,bfp,onemax,300
1040,9.5,2.0615528128088303,301,0.0,7,14,12,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,bintour,spc,bfp,trap,300
1041,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,bintour,spc,bfp,peak,300
1042,15,2.1908902300206643,301,0.0,7,19,17,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,bintour,uc,bfp,onemax,300
1043,9.5,2.9748949561287032,301,0.0,10,14,8,MAX_EVOL_LEVEL_REACHED,301,5,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,bintour,uc,bfp,trap,300
1044,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.5,0.4,bintour,uc,bfp,peak,300
1045,15.4,2.1071307505705477,301,0.0,3,18,13,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,fitprop,spc,bfp,onemax,300
1046,10.2,3.4871191548325386,301,0.0,5,18,7,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,fitprop,spc,bfp,trap,300
1047,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,fitprop,spc,bfp,peak,300
1048,16.5,2.1563858652847827,301,0.0,2,20,16,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,fitprop,uc,bfp,onemax,300
1049,10.1,1.57797338380595,301,0.0,1,13,13,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,fitprop,uc,bfp,trap,300
1050,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,fitprop,uc,bfp,peak,300
1051,14.3,2.4919871588754225,301,0.0,6,20,14,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,bintour,spc,bfp,onemax,300
1052,6.9,2.3,301,0.0,1,12,12,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,5,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,3,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,bintour,spc,bfp,trap,300
1053,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,bintour,spc,bfp,peak,300
1054,16,2.898275349237888,301,0.0,2,21,14,MAX_EVOL_LEVEL_REACHED,301,21,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,bintour,uc,bfp,onemax,300
1055,6.7,2.6851443164195103,301,0.0,1,11,11,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,4,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,3,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,4,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,bintour,uc,bfp,trap,300
1056,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.1,bintour,uc,bfp,peak,300
1057,16,2.6457513110645907,301,0.0,1,21,21,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,fitprop,spc,bfp,onemax,300
1058,8.8,2.6,301,0.0,6,15,6,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,fitprop,spc,bfp,trap,300
1059,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,fitprop,spc,bfp,peak,300
1060,14.4,1.2806248474865698,301,0.0,3,16,13,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,fitprop,uc,bfp,onemax,300
1061,8.8,1.7204650534085253,301,0.0,5,11,10,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,5,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,fitprop,uc,bfp,trap,300
1062,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,fitprop,uc,bfp,peak,300
1063,17.1,2.3853720883753127,301,0.0,8,21,14,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,21,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,bintour,spc,bfp,onemax,300
1064,7.8,3.026549190084311,301,0.0,6,13,5,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,5,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,3,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,bintour,spc,bfp,trap,300
1065,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,bintour,spc,bfp,peak,300
1066,16.6,3.4409301068170506,301,0.0,1,21,21,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,21,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,bintour,uc,bfp,onemax,300
1067,8.9,2.5079872407968904,301,0.0,7,13,10,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,4,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,bintour,uc,bfp,trap,300
1068,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.3,bintour,uc,bfp,peak,300
1069,15.5,2.8372521918222215,301,0.0,8,21,12,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,19,MAX_EVOL_LEVEL_REACHED,301,21,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,fitprop,spc,bfp,onemax,300
1070,11.3,2.1,301,0.0,9,14,11,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,fitprop,spc,bfp,trap,300
1071,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,fitprop,spc,bfp,peak,300
1072,16.1,1.8138357147217055,301,0.0,8,20,17,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,20,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,fitprop,uc,bfp,onemax,300
1073,10.1,3.047950130825634,301,0.0,4,15,14,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,4,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,10,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,fitprop,uc,bfp,trap,300
1074,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,fitprop,uc,bfp,peak,300
1075,16,2.1447610589527217,301,0.0,6,18,14,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,18,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,bintour,spc,bfp,onemax,300
1076,8.9,1.9209372712298547,301,0.0,1,13,13,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,bintour,spc,bfp,trap,300
1077,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,bintour,spc,bfp,peak,300
1078,14.4,1.3564659966250536,301,0.0,6,17,16,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,12,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,17,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,15,MAX_EVOL_LEVEL_REACHED,301,13,MAX_EVOL_LEVEL_REACHED,301,14,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,bintour,uc,bfp,onemax,300
1079,8.7,2.968164415931166,301,0.0,6,16,10,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,11,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,8,MAX_EVOL_LEVEL_REACHED,301,16,MAX_EVOL_LEVEL_REACHED,301,5,MAX_EVOL_LEVEL_REACHED,301,7,MAX_EVOL_LEVEL_REACHED,301,9,MAX_EVOL_LEVEL_REACHED,301,6,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,bintour,uc,bfp,trap,300
1080,0,0.0,301,0.0,1,0,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,0,MAX_EVOL_LEVEL_REACHED,301,30,300,0.7,0.4,bintour,uc,bfp,peak,300
